[2026-02-11T10:16:26.935347] [GROUP-CHECK] user=pwh-m1itd-pai$ domain=api.hpsmart.com result=no_special_group_matched_skip
[2026-02-16T09:56:33.984503] [GROUP-CHECK] user=lkh639 domain=ib.adnxs.com result=no_special_group_matched_skip
[2026-02-16T09:56:34.410731] [GROUP-CHECK] user=lkh639 domain=images-sports.now.com result=no_special_group_matched_skip
[2026-02-16T09:56:34.464218] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T09:56:34.539902] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T09:56:34.614665] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T09:56:34.827810] [GROUP-CHECK] user=lkh639 domain=fw.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:34.836690] [GROUP-CHECK] user=lkh639 domain=pixel.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:34.838004] [GROUP-CHECK] user=lkh639 domain=pixel.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:34.970850] [GROUP-CHECK] user=lkh639 domain=staticjs.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:34.972372] [GROUP-CHECK] user=lkh639 domain=staticjs.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.145149] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.159250] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.159756] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.159798] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.176224] [GROUP-CHECK] user=lkh639 domain=cdn.flashtalking.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.219733] [GROUP-CHECK] user=lkh639 domain=servedby.flashtalking.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.220052] [GROUP-CHECK] user=lkh639 domain=servedby.flashtalking.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.325757] [GROUP-CHECK] user=lkh639 domain=ajs-assets.ftstatic.com result=no_special_group_matched_skip
[2026-02-16T09:56:35.374450] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T09:56:35.447411] [GROUP-CHECK] user=lkh639 domain=agen-assets.ftstatic.com result=no_special_group_matched_skip
[2026-02-16T09:56:36.413795] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T09:56:36.650772] [GROUP-CHECK] user=lkh639 domain=jsconfig.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:36.662101] [GROUP-CHECK] user=lkh639 domain=jsconfig.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T09:56:53.080559] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T09:56:53.433638] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T09:56:53.607595] [GROUP-CHECK] user=lkh639 domain=static.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:53.622528] [GROUP-CHECK] user=lkh639 domain=scontent-hkg1-1.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:53.624393] [GROUP-CHECK] user=lkh639 domain=scontent-hkg1-2.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:53.642543] [GROUP-CHECK] user=lkh639 domain=static.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:53.642900] [GROUP-CHECK] user=lkh639 domain=static.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:53.720802] [GROUP-CHECK] user=lkh639 domain=external-hkg1-2.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:53.994234] [GROUP-CHECK] user=lkh639 domain=video-hkg1-1.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:54.010327] [GROUP-CHECK] user=lkh639 domain=video-hkg1-1.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:54.119941] [GROUP-CHECK] user=lkh639 domain=video-hkg1-2.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T09:56:55.677224] [GROUP-CHECK] user=lkh639 domain=scontent.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T10:01:51.669384] [GROUP-CHECK] user=yl795 domain=203.107.1.1 result=no_special_group_matched_skip
[2026-02-16T11:19:33.868743] [GROUP-CHECK] user=yl795 domain=stock-notifications.astockcdn.net result=no_special_group_matched_skip
[2026-02-16T11:30:03.187890] [GROUP-CHECK] user=lkh639 domain=ssl.p.jwpcdn.com result=no_special_group_matched_skip
[2026-02-16T11:30:03.192417] [GROUP-CHECK] user=lkh639 domain=ssl.p.jwpcdn.com result=no_special_group_matched_skip
[2026-02-16T11:30:03.363191] [GROUP-CHECK] user=lkh639 domain=jwpltx.com result=no_special_group_matched_skip
[2026-02-16T11:30:03.387490] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T11:30:03.790211] [GROUP-CHECK] user=lkh639 domain=static.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T11:30:03.801901] [GROUP-CHECK] user=lkh639 domain=static.xx.fbcdn.net result=no_special_group_matched_skip
[2026-02-16T11:30:08.029228] [GROUP-CHECK] user=lkh639 domain=www.rngwine.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.532949] [GROUP-CHECK] user=lkh639 domain=cdn.shoplineapp.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.570160] [GROUP-CHECK] user=lkh639 domain=cdn.shoplytics.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.594297] [GROUP-CHECK] user=lkh639 domain=shoplineimg.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.650079] [GROUP-CHECK] user=lkh639 domain=static.shoplineapp.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.651765] [GROUP-CHECK] user=lkh639 domain=static.shoplineapp.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.652299] [GROUP-CHECK] user=lkh639 domain=static.shoplineapp.com result=no_special_group_matched_skip
[2026-02-16T11:30:09.713275] [GROUP-CHECK] user=lkh639 domain=r2cdn.myshopline.com result=no_special_group_matched_skip
[2026-02-16T11:30:10.528833] [GROUP-CHECK] user=lkh639 domain=events.shoplytics.com result=no_special_group_matched_skip
[2026-02-16T11:30:10.541492] [GROUP-CHECK] user=lkh639 domain=events.shoplytics.com result=no_special_group_matched_skip
[2026-02-16T11:30:10.681347] [GROUP-CHECK] user=lkh639 domain=events.shoplytics.com result=no_special_group_matched_skip
[2026-02-16T11:30:10.734394] [GROUP-CHECK] user=lkh639 domain=client.smartpushedm.com result=no_special_group_matched_skip
[2026-02-16T11:30:10.751519] [GROUP-CHECK] user=lkh639 domain=static.zotabox.com result=no_special_group_matched_skip
[2026-02-16T11:30:11.292406] [GROUP-CHECK] user=lkh639 domain=www.recaptcha.net result=no_special_group_matched_skip
[2026-02-16T11:30:11.514709] [GROUP-CHECK] user=lkh639 domain=static.getbutton.io result=no_special_group_matched_skip
[2026-02-16T11:30:11.932880] [GROUP-CHECK] user=lkh639 domain=stats-v2.zotabox.com result=no_special_group_matched_skip
[2026-02-16T11:30:11.935394] [GROUP-CHECK] user=lkh639 domain=stats.zotabox.com result=no_special_group_matched_skip
[2026-02-16T11:30:12.042281] [GROUP-CHECK] user=lkh639 domain=static2.zotabox.com result=no_special_group_matched_skip
[2026-02-16T11:30:12.196485] [GROUP-CHECK] user=lkh639 domain=dee.myshopline.com result=no_special_group_matched_skip
[2026-02-16T11:30:12.463349] [GROUP-CHECK] user=lkh639 domain=client.smartpushedm.com result=no_special_group_matched_skip
[2026-02-16T11:30:12.606080] [GROUP-CHECK] user=lkh639 domain=cdn.kmalgo.com result=no_special_group_matched_skip
[2026-02-16T11:30:12.739033] [GROUP-CHECK] user=lkh639 domain=img.shoplineapp.com result=no_special_group_matched_skip
[2026-02-16T11:30:12.818974] [GROUP-CHECK] user=lkh639 domain=shoplineimg.com result=no_special_group_matched_skip
[2026-02-16T11:30:20.624683] [GROUP-CHECK] user=lkh639 domain=now.com.hk result=no_special_group_matched_skip
[2026-02-16T11:30:21.003413] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T11:30:21.015996] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T11:30:21.118719] [GROUP-CHECK] user=lkh639 domain=ib.adnxs.com result=no_special_group_matched_skip
[2026-02-16T11:30:21.176883] [GROUP-CHECK] user=lkh639 domain=now.com result=no_special_group_matched_skip
[2026-02-16T11:30:21.187807] [GROUP-CHECK] user=lkh639 domain=images-sports.now.com result=no_special_group_matched_skip
[2026-02-16T11:30:21.464303] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T11:30:21.546915] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T11:30:21.624742] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T11:30:21.993733] [GROUP-CHECK] user=lkh639 domain=fw.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T11:30:21.995523] [GROUP-CHECK] user=lkh639 domain=s0.2mdn.net result=no_special_group_matched_skip
[2026-02-16T11:30:22.132444] [GROUP-CHECK] user=lkh639 domain=s0.2mdn.net result=no_special_group_matched_skip
[2026-02-16T11:30:22.270334] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T11:30:22.284452] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T11:30:22.308669] [GROUP-CHECK] user=lkh639 domain=static.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T11:30:22.333504] [GROUP-CHECK] user=lkh639 domain=dt.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T11:30:23.079477] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T11:30:37.985163] [GROUP-CHECK] user=lkh639 domain=sports.now.com result=no_special_group_matched_skip
[2026-02-16T11:30:38.338866] [GROUP-CHECK] user=lkh639 domain=sb.scorecardresearch.com result=no_special_group_matched_skip
[2026-02-16T11:30:38.595378] [GROUP-CHECK] user=lkh639 domain=sportsapi.now.com result=no_special_group_matched_skip
[2026-02-16T11:30:38.719560] [GROUP-CHECK] user=lkh639 domain=sports.now.com result=no_special_group_matched_skip
[2026-02-16T11:30:38.741868] [GROUP-CHECK] user=lkh639 domain=p.teads.tv result=no_special_group_matched_skip
[2026-02-16T11:30:38.756283] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T11:30:38.864053] [GROUP-CHECK] user=lkh639 domain=cm.teads.tv result=no_special_group_matched_skip
[2026-02-16T11:30:38.959554] [GROUP-CHECK] user=lkh639 domain=rtb.sg1.as.criteo.com result=no_special_group_matched_skip
[2026-02-16T11:30:38.963806] [GROUP-CHECK] user=lkh639 domain=ads.as.criteo.com result=no_special_group_matched_skip
[2026-02-16T11:30:39.022577] [GROUP-CHECK] user=lkh639 domain=t.teads.tv result=no_special_group_matched_skip
[2026-02-16T11:30:39.175053] [GROUP-CHECK] user=lkh639 domain=cat.sg1.as.criteo.com result=no_special_group_matched_skip
[2026-02-16T11:30:39.321725] [GROUP-CHECK] user=lkh639 domain=client-side-metrics.as.criteo.net result=no_special_group_matched_skip
[2026-02-16T11:30:39.684494] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T11:32:22.205208] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T11:32:22.595149] [GROUP-CHECK] user=lkh639 domain=fw.adsafeprotected.com result=no_special_group_matched_skip
[2026-02-16T11:32:22.652843] [GROUP-CHECK] user=lkh639 domain=s0.2mdn.net result=no_special_group_matched_skip
[2026-02-16T11:32:32.087754] [GROUP-CHECK] user=lkh639 domain=news.now.com result=no_special_group_matched_skip
[2026-02-16T11:32:32.675870] [GROUP-CHECK] user=lkh639 domain=newsapi1.now.com result=no_special_group_matched_skip
[2026-02-16T11:32:32.720190] [GROUP-CHECK] user=lkh639 domain=graph.facebook.com result=no_special_group_matched_skip
[2026-02-16T11:32:32.946770] [GROUP-CHECK] user=lkh639 domain=services.insurads.com result=no_special_group_matched_skip
[2026-02-16T11:32:33.329960] [GROUP-CHECK] user=lkh639 domain=c.bannerflow.net result=no_special_group_matched_skip
[2026-02-16T11:32:33.400746] [GROUP-CHECK] user=lkh639 domain=c.bannerflow.net result=no_special_group_matched_skip
[2026-02-16T11:32:34.012939] [GROUP-CHECK] user=lkh639 domain=web-messaging.insurads.com result=no_special_group_matched_skip
[2026-02-16T11:32:36.384137] [GROUP-CHECK] user=lkh639 domain=services.insurads.com result=no_special_group_matched_skip
[2026-02-16T12:38:47.059355] [GROUP-CHECK] user=lkh639 domain=jwpltx.com result=no_special_group_matched_skip
[2026-02-16T12:38:47.076138] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T12:38:57.678977] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T12:38:57.759544] [GROUP-CHECK] user=lkh639 domain=ib.adnxs.com result=no_special_group_matched_skip
[2026-02-16T12:38:57.815281] [GROUP-CHECK] user=lkh639 domain=images-sports.now.com result=no_special_group_matched_skip
[2026-02-16T12:38:58.141587] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T12:38:58.239658] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T12:38:58.332508] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T12:39:00.424864] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T12:39:24.073035] [GROUP-CHECK] user=lkh639 domain=news.now.com result=no_special_group_matched_skip
[2026-02-16T12:39:24.413901] [GROUP-CHECK] user=lkh639 domain=newsapi1.now.com result=no_special_group_matched_skip
[2026-02-16T12:39:24.539470] [GROUP-CHECK] user=lkh639 domain=graph.facebook.com result=no_special_group_matched_skip
[2026-02-16T12:39:24.660846] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T12:39:24.785892] [GROUP-CHECK] user=lkh639 domain=services.insurads.com result=no_special_group_matched_skip
[2026-02-16T12:39:25.645692] [GROUP-CHECK] user=lkh639 domain=now.com result=no_special_group_matched_skip
[2026-02-16T12:39:25.837719] [GROUP-CHECK] user=lkh639 domain=web-messaging.insurads.com result=no_special_group_matched_skip
[2026-02-16T12:40:24.027966] [GROUP-CHECK] user=lkh639 domain=jwpltx.com result=no_special_group_matched_skip
[2026-02-16T12:40:24.039613] [GROUP-CHECK] user=lkh639 domain=jwpltx.com result=no_special_group_matched_skip
[2026-02-16T12:41:51.691995] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T12:41:51.719728] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T12:41:51.745330] [GROUP-CHECK] user=lkh639 domain=ib.adnxs.com result=no_special_group_matched_skip
[2026-02-16T14:25:38.129457] [GROUP-CHECK] user=lkh639 domain=now.com.hk result=no_special_group_matched_skip
[2026-02-16T14:25:38.377350] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T14:25:38.392275] [GROUP-CHECK] user=lkh639 domain=finance.now.com result=no_special_group_matched_skip
[2026-02-16T14:25:38.513520] [GROUP-CHECK] user=lkh639 domain=ib.adnxs.com result=no_special_group_matched_skip
[2026-02-16T14:25:38.522710] [GROUP-CHECK] user=lkh639 domain=images-sports.now.com result=no_special_group_matched_skip
[2026-02-16T14:25:38.676090] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T14:25:38.747930] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T14:25:38.820457] [GROUP-CHECK] user=lkh639 domain=ep2.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T14:25:39.015589] [GROUP-CHECK] user=lkh639 domain=now.com result=no_special_group_matched_skip
[2026-02-16T14:25:40.420112] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T14:25:45.768751] [GROUP-CHECK] user=lkh639 domain=news.now.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.028558] [GROUP-CHECK] user=lkh639 domain=ib.adnxs.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.048109] [GROUP-CHECK] user=lkh639 domain=newsapi1.now.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.407117] [GROUP-CHECK] user=lkh639 domain=graph.facebook.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.422225] [GROUP-CHECK] user=lkh639 domain=www.facebook.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.435741] [GROUP-CHECK] user=lkh639 domain=news.now.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.590273] [GROUP-CHECK] user=lkh639 domain=services.insurads.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.766514] [GROUP-CHECK] user=lkh639 domain=rtb.sg1.as.criteo.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.774700] [GROUP-CHECK] user=lkh639 domain=ads.as.criteo.com result=no_special_group_matched_skip
[2026-02-16T14:25:46.990356] [GROUP-CHECK] user=lkh639 domain=cat.sg1.as.criteo.com result=no_special_group_matched_skip
[2026-02-16T14:25:47.076480] [GROUP-CHECK] user=lkh639 domain=client-side-metrics.as.criteo.net result=no_special_group_matched_skip
[2026-02-16T14:25:47.076751] [GROUP-CHECK] user=lkh639 domain=imageproxy.as.criteo.net result=no_special_group_matched_skip
[2026-02-16T14:25:47.422978] [GROUP-CHECK] user=lkh639 domain=ep1.adtrafficquality.google result=no_special_group_matched_skip
[2026-02-16T14:25:47.448386] [GROUP-CHECK] user=lkh639 domain=now.com result=no_special_group_matched_skip
[2026-02-16T14:25:47.861384] [GROUP-CHECK] user=lkh639 domain=web-messaging.insurads.com result=no_special_group_matched_skip
[2026-02-16T14:25:48.095295] [GROUP-CHECK] user=lkh639 domain=client-side-metrics.as.criteo.net result=no_special_group_matched_skip
